Textbox46
Quantidade de registros: 612

dsArea1,anoAplicacao1,notaFinalPonderada1,dsQuestao1,dsQuestao_Abrev1,notafinal_Questao1,dsItemVerificacao1,dsItemVerificacao_Abrev1,notaFinal_ItemVerificacao1,dsQuestaoAuxiliar1,notaFinal_QuestaoAuxiliar,nmEntidadeVinculada,dsTipoResposta
Educação,2023,"4,66",O Município dispõe de instrumentos de planejamento educacional que contribuam para a melhoria do processo de ensino e aprendizagem e para a ampliação do acesso e permanência dos estudantes na escola?,Instrumentos de planejamento,"7,80",O Município dispõe de processo estabelecido para avaliação do Plano Municipal de Educação?,Avaliação do PME,"5,00","O Plano Municipal de Educação sofreu atualização nos últimos 4 anos, de modo a se adequar às novas dinâmicas e necessidades educacionais e sociais identificadas nos processos de avaliação do plano?","0,00",SECRETARIA MUNICIPAL DE EDUCAÇÃO,NÃO
Educação,2023,"4,66",O Município dispõe de instrumentos de planejamento educacional que contribuam para a melhoria do processo de ensino e aprendizagem e para a ampliação do acesso e permanência dos estudantes na escola?,Instrumentos de planejamento,"7,80",O Município dispõe de processo estabelecido para avaliação do Plano Municipal de Educação?,Avaliação do PME,"5,00",O Município define o período de avaliação do Plano Municipal de Educação (na própria lei do plano ou por meio de outro ato oficial)?,"10,00",SECRETARIA MUNICIPAL DE EDUCAÇÃO,SIM
Educação,2023,"4,66",O Município dispõe de instrumentos de planejamento educacional que contribuam para a melhoria do processo de ensino e aprendizagem e para a ampliação do acesso e permanência dos estudantes na escola?,Instrumentos de planejamento,"7,80",O Município dispõe de processo estabelecido para monitoramento do Plano Municipal de Educação?,Monitoramento do PME,"8,30",O relatório de monitoramento das metas do PME referente ao ano de 2022 está disponível no site oficial do Município?,"0,00",SECRETARIA MUNICIPAL DE EDUCAÇÃO,NÃO
Educação,2023,"4,66",O Município dispõe de instrumentos de planejamento educacional que contribuam para a melhoria do processo de ensino e aprendizagem e para a ampliação do acesso e permanência dos estudantes na escola?,Instrumentos de planejamento,"7,80",O Plano Municipal de Educação foi elaborado e publicizado de modo a contribuir com o atingimento das metas decenais estabelecidas no Plano Nacional de Educação?,Plano Municipal de Educação (PME),"8,00",O Plano Municipal de Educação contempla meta de universalização da educação infantil para crianças de 4 a 5 anos de idade em consonância com a Meta 1 do Plano Nacional de Educação?,"10,00",SECRETARIA MUNICIPAL DE EDUCAÇÃO,SIM
Educação,2023,"4,66",O Município dispõe de instrumentos de planejamento educacional que contribuam para a melhoria do processo de ensino e aprendizagem e para a ampliação do acesso e permanência dos estudantes na escola?,Instrumentos de planejamento,"7,80",O Plano Municipal de Educação foi elaborado e publicizado de modo a contribuir com o atingimento das metas decenais estabelecidas no Plano Nacional de Educação?,Plano Municipal de Educação (PME),"8,00",O Plano Municipal de Educação está disponível para consulta no site oficial do Município?,"0,00",SECRETARIA MUNICIPAL DE EDUCAÇÃO,NÃO
Educação,2022,"4,86",As ações do Município contribuem para o acesso e a permanência dos alunos à rede municipal de ensino?,Acesso e permanência,"3,20",O Município dispõe de instrumentos de atuação intersetorial que visem à garantia do acesso e da permanência dos alunos na rede municipal de ensino?,Atuação intersetorial,"2,50","A unidade educacional possui representante(s) no arranjo intersetorial (rede de proteção ou comitê de busca ativa escolar, por exemplo) instituído para, entre outras atribuições, discutir casos que interfiram no acesso e permanência de crianças e adolescentes na rede municipal de ensino)?","10,00",BOSCO E M DOM EI EF,SIM
Educação,2022,"4,86",As ações do Município contribuem para o acesso e a permanência dos alunos à rede municipal de ensino?,Acesso e permanência,"3,20",O Município dispõe de processo estabelecido para identificar crianças em idade escolar cujas famílias não buscaram a realização de matrícula na rede municipal de ensino?,Busca ativa,"0,00",O Município realiza regularmente procedimentos para identificação de crianças em idade escolar cujas famílias não buscaram a realização de matrícula na rede municipal de ensino (busca ativa da “demanda não manifesta”)?,"0,00",SECRETARIA MUNICIPAL DE EDUCAÇÃO,NÃO
Educação,2022,"4,86",As ações do Município contribuem para o acesso e a permanência dos alunos à rede municipal de ensino?,Acesso e permanência,"3,20",O Município dispõe de processo estabelecido para o acompanhamento da frequência dos estudantes da rede municipal de ensino?,Acompanhamento da frequência,"8,30","O Município dispõe de diretrizes instituídas em norma municipal (lei, decreto, instrução normativa etc.) que contenham orientações às escolas acerca de procedimentos, rotinas e instrumentos para identificação e atuação em casos de infrequência escolar?","0,00",SECRETARIA MUNICIPAL DE EDUCAÇÃO,NÃO
Educação,2022,"4,86",As ações do Município contribuem para o acesso e a permanência dos alunos à rede municipal de ensino?,Acesso e permanência,"3,20",O Município instituiu critérios para concessão de vagas nas unidades educacionais da rede municipal de ensino?,Critérios para concessão de vagas,"5,00",A regulamentação sobre a concessão de vagas para a educação infantil nas unidades educacionais da rede municipal de ensino estabelece critérios de priorização baseados na renda familiar das crianças demandantes?,"0,00",SECRETARIA MUNICIPAL DE EDUCAÇÃO,NÃO
Educação,2022,"4,86",As ações do Município contribuem para o acesso e a permanência dos alunos à rede municipal de ensino?,Acesso e permanência,"3,20",O Município dispõe de processo estabelecido para identificar crianças em idade escolar cujas famílias não buscaram a realização de matrícula na rede municipal de ensino?,Busca ativa,"0,00",Os procedimentos de busca ativa da “demanda não manifesta” contemplam a busca por crianças em idade escolar relativa a toda a educação infantil (creches e pré-escola) e ao ensino fundamental (ainda que para a educação infantil o Município não consiga atender toda a demanda manifesta)?,"0,00",SECRETARIA MUNICIPAL DE EDUCAÇÃO,NÃO (DEPENDÊNCIA)
Educação,2022,"4,86",As ações do Município contribuem para o acesso e a permanência dos alunos à rede municipal de ensino?,Acesso e permanência,"3,20",O Município dispõe de processo estabelecido para o acompanhamento da frequência dos estudantes da rede municipal de ensino?,Acompanhamento da frequência,"8,30","Os profissionais da unidade educacional têm conhecimento sobre e aplicam as orientações estabelecidas pelo Município quanto a procedimentos, rotinas e instrumentos para identificação e atuação em casos de infrequência escola? ","10,00",ANJO DA GUARDA C M E I,SIM
Educação,2022,"4,86",As ações do Município contribuem para o acesso e a permanência dos alunos à rede municipal de ensino?,Acesso e permanência,"3,20",O Município dispõe de instrumentos de atuação intersetorial que visem à garantia do acesso e da permanência dos alunos na rede municipal de ensino?,Atuação intersetorial,"2,50","Os integrantes do arranjo intersetorial (rede de proteção ou comitê de busca ativa escolar, por exemplo) realizam reuniões, no mínimo, em periodicidade mensal?","0,00",SECRETARIA MUNICIPAL DE EDUCAÇÃO,NÃO (DEPENDÊNCIA)
Educação,2022,"4,86",As ações do Município contribuem para o acesso e a permanência dos alunos à rede municipal de ensino?,Acesso e permanência,"3,20",O Município identifica e propicia transparência à demanda manifesta por vagas nas unidades educacionais da rede municipal de ensino?,Demanda manifesta por vagas,"0,00",O Município dispõe de informações consolidadas sobre a demanda manifesta por vagas (demanda atendida e não atendida) nas unidades educacionais da educação infantil da rede municipal de ensino?,"0,00",SECRETARIA MUNICIPAL DE EDUCAÇÃO,NÃO
Educação,2022,"4,86",As ações do Município contribuem para o acesso e a permanência dos alunos à rede municipal de ensino?,Acesso e permanência,"3,20","As unidades educacionais da rede municipal de ensino garantem o atendimento de crianças e adolescentes que compõem o público-alvo da educação especial em classes comuns do ensino regular, assegurando o Atendimento Educacional Especializado (AEE) em complementação ou suplementação ao ensino regular?",Educação especial inclusiva,"6,70","Todos os alunos com deficiência, transtornos globais do desenvolvimento, transtornos funcionais específicos e altas habilidades ou superdotação, matriculados em classes comuns do ensino regular oferecidas pela unidade educacional, recebem Atendimento Educacional Especializado (AEE), ainda que em espaços localizados fora das dependências da instituição?","5,00",ANJO DA GUARDA C M E I,NÃO
Educação,2022,"4,86",As ações do Município contribuem para o acesso e a permanência dos alunos à rede municipal de ensino?,Acesso e permanência,"3,20",O Município dispõe de processo estabelecido para o acompanhamento da frequência dos estudantes da rede municipal de ensino?,Acompanhamento da frequência,"8,30",A unidade educacional notifica ao Conselho Tutelar as ocorrências de alunos que apresentam risco de abandono escolar quando se verifica recorrência de faltas?,"10,00",BOSCO E M DOM EI EF,SIM
Educação,2022,"4,86",As ações do Município contribuem para o acesso e a permanência dos alunos à rede municipal de ensino?,Acesso e permanência,"3,20",O Município dispõe de instrumentos de atuação intersetorial que visem à garantia do acesso e da permanência dos alunos na rede municipal de ensino?,Atuação intersetorial,"2,50","A unidade educacional possui representante(s) no arranjo intersetorial (rede de proteção ou comitê de busca ativa escolar, por exemplo) instituído para, entre outras atribuições, discutir casos que interfiram no acesso e permanência de crianças e adolescentes na rede municipal de ensino)?","10,00",ANJO DA GUARDA C M E I,SIM
Educação,2022,"4,86",As ações do Município contribuem para o acesso e a permanência dos alunos à rede municipal de ensino?,Acesso e permanência,"3,20",O Município dispõe de processo estabelecido para o acompanhamento da frequência dos estudantes da rede municipal de ensino?,Acompanhamento da frequência,"8,30",A unidade educacional notifica ao Conselho Tutelar as ocorrências de alunos que apresentam risco de abandono escolar quando se verifica recorrência de faltas?,"10,00",ANJO DA GUARDA C M E I,SIM
Educação,2022,"4,86",As ações do Município contribuem para o acesso e a permanência dos alunos à rede municipal de ensino?,Acesso e permanência,"3,20",O Município dispõe de processo estabelecido para identificar crianças em idade escolar cujas famílias não buscaram a realização de matrícula na rede municipal de ensino?,Busca ativa,"0,00","O Município dispõe de processo de trabalho instituído em norma (lei, decreto, instrução normativa etc.) para a realização de ações de identificação de crianças em idade escolar cujas famílias não buscaram a realização de matrícula na rede municipal de ensino (busca ativa da “demanda não manifesta”)?","0,00",SECRETARIA MUNICIPAL DE EDUCAÇÃO,NÃO
